DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/03/2021;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001921;BOA VISTA 2;13;6000037;1991;6634;RECIFE;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;32 MALASAÑA STREET;O 3º ANDAR;E2000045400000;ESPANHA;5001961;KINOPLEX NOVA AMÉRICA SALA 05;34;6000037;1991;2426;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;A DOG CALLED MONEY;PJ HARVEY: UM CÃO CHAMADO DINHEIRO;E2100057300000;REINO UNIDO;5003461;ESPAÇO ITAU BOTAFOGO 3;1;6000029;1944;21325;RIO DE JANEIRO;RJ;ZETA FILMES LTDA;02.469.679/0001-98;202482235000321;13/04/2021 10:52:36
01/03/2021;A DOG CALLED MONEY;PJ HARVEY: UM CÃO CHAMADO DINHEIRO;E2100057300000;REINO UNIDO;5001139;ESPAÇO ITAU FREI CANECA 7;2;6000029;1944;6636;SÃO PAULO;SP;ZETA FILMES LTDA;02.469.679/0001-98;202482235000321;13/04/2021 10:52:36
01/03/2021;A DOG CALLED MONEY;PJ HARVEY: UM CÃO CHAMADO DINHEIRO;E2100057300000;REINO UNIDO;5005313;ESPAÇO ITAÚ DE CINEMA AUGUSTA - SALA 4 (ANEXO);1;6000029;1944;31112;SÃO PAULO;SP;ZETA FILMES LTDA;02.469.679/0001-98;202482235000321;13/04/2021 10:52:36
01/03/2021;BERLIN ALEXANDERPLATZ;BERLIN ALEXANDERPLATZ;E2000531100000;ALEMANHA;5005994;CINE BARRA POINT SALA 01;1;6000083;14200;39233;RIO DE JANEIRO;RJ;A2 DISTRIBUIDORA DE FILMES LTDA EPP;18.338.912/0001-33;303996007000321;09/04/2021 18:24:18
01/03/2021;BERLIN ALEXANDERPLATZ;BERLIN ALEXANDERPLATZ;E2000531100000;ALEMANHA;5003459;ESPAÇO ITAU BOTAFOGO 1;2;6000029;1944;21325;RIO DE JANEIRO;RJ;A2 DISTRIBUIDORA DE FILMES LTDA EPP;18.338.912/0001-33;303996007000321;09/04/2021 18:24:18
01/03/2021;BERLIN ALEXANDERPLATZ;BERLIN ALEXANDERPLATZ;E2000531100000;ALEMANHA;5004599;SALA 2 LEON CAKOFF;4;;12439;26953;SÃO PAULO;SP;A2 DISTRIBUIDORA DE FILMES LTDA EPP;18.338.912/0001-33;303996007000321;09/04/2021 18:24:18
01/03/2021;CHRISTABEL;;B1800174900000;BRASIL;5005402;CINEFLIX GRANJA VIANNA - SALA 6;1;6000014;31741;31743;COTIA;SP;PIPA NATIVA PRODUÇÃO CULTURAL LTDA;05.933.574/0001-36;21005105001621;21/07/2021 20:34:31
01/03/2021;CHRISTABEL;;B1800174900000;BRASIL;5003459;ESPAÇO ITAU BOTAFOGO 1;5;6000029;1944;21325;RIO DE JANEIRO;RJ;PIPA NATIVA PRODUÇÃO CULTURAL LTDA;05.933.574/0001-36;21005105001621;21/07/2021 20:34:31
01/03/2021;CHRISTABEL;;B1800174900000;BRASIL;5000771;NEW YORK CITY CENTER - SALA 07;1;6000058;749;2620;RIO DE JANEIRO;RJ;PIPA NATIVA PRODUÇÃO CULTURAL LTDA;05.933.574/0001-36;21005105001621;21/07/2021 20:34:31
01/03/2021;CHRISTABEL;;B1800174900000;BRASIL;5004563;SALA BOTUCATU 1;2;6000014;25182;26587;BOTUCATU;SP;PIPA NATIVA PRODUÇÃO CULTURAL LTDA;05.933.574/0001-36;21005105001621;21/07/2021 20:34:31
01/03/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004527;CINE QUIXADA SALA 01;1;6000047;17605;17606;QUIXADÁ;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000621;13/04/2021 13:13:16
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005377;2120 CINEMARK MOGI DAS CRUZES SALA 06;23;6000018;1843;31561;MOGI DAS CRUZES;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000678;ABC PLAZA 10;3;6000018;1843;896;SANTO ANDRÉ;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000796;ANÁLIA FRANCO - SALA 05;18;6000058;749;2622;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001921;BOA VISTA 2;2;6000037;1991;6634;RECIFE;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000337;BOTAFOGO 1;4;6000018;1843;2541;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000247;CENTER VALE 5;1;6000018;1843;2526;SÃO JOSÉ DOS CAMPOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000683;CINE ARICANDUVA 5;2;6000018;1843;897;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000613;CINE BOURBON 9;12;6000018;1843;904;CAMPO GRANDE;MS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002348;CINE CIDADE JARDIM 3;2;6000018;1843;14628;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002542;CINE COROA DO MEIO 03;11;6000018;1843;15415;ARACAJU;SE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000488;CINE NITEROI 1;8;6000018;1843;2543;NITERÓI;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000489;CINE NITEROI 2;10;6000018;1843;2543;NITERÓI;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002587;CINE PARAÍSO 05;4;6000018;1843;15598;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005394;CINE SHOW ANGRA DOS REIS - SALA 3;7;6000025;2973;20914;ANGRA DOS REIS;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005877;CINE SHOW BEIRAMAR - SALA 03;3;6000025;37455;37456;FLORIANÓPOLIS;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005879;CINE SHOW BEIRAMAR - SALA 05;4;6000025;37455;37456;FLORIANÓPOLIS;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000697;CINE TAMBORÉ 5;9;6000018;1843;900;BARUERI;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001637;CINE TERESINA 6;13;;2140;6595;TERESINA;PI;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001092;CINE VOLTA REDONDA 03;3;6000025;2973;6743;VOLTA REDONDA;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005404;CINEFLIX GRANJA VIANNA - SALA 4;2;6000014;31741;31743;COTIA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006497;CINEFLIX SANTOS 03;3;6000014;44837;44838;SANTOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005230;CINEMARK CIDADE SÃO PAULO SALA 06;7;6000018;1843;30581;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002095;CINEMARK FLORIANÓPOLIS VII;10;6000018;1843;12977;FLORIANÓPOLIS;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002838;CINEMARK OSASCO 03;13;6000018;1843;16978;OSASCO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5004231;CINEMARK RIOMAR RECIFE 11;15;6000018;1843;24763;RECIFE;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003083;CINEMARK SHOPPING CAPIM DOURADO II;6;6000018;1843;19102;PALMAS;TO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003078;CINEMARK SHOPPING CAPIM DOURADO VI;1;6000018;1843;19102;PALMAS;TO;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003007;CINEMARK SHOPPING GRANJA VIANA V;9;6000018;1843;18206;COTIA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006048;CINEMARK SHOPPING IGUATEMI SP SALA 02;1;6000018;1843;40182;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002073;CINEMARK TAUAPÉ II / BOULEVARD V;19;6000018;1843;12974;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005233;CINEMARK TIETÊ PLAZA SALA 03;5;6000018;1843;30582;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005220;CINEMARK VILA VELHA SALA 04;24;6000018;1843;30577;VILA VELHA;ES;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002081;CINEMARK VITÓRIA 05;15;6000018;1843;12975;VITÓRIA;ES;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005800;CINEMARK WEST PLAZA SALA 03;2;6000018;1843;36652;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006033;CINEPOLIS SHOPPING PATTEO OLINDA SALA 05;3;6000024;17266;39708;OLINDA;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006035;CINEPOLIS SHOPPING PATTEO OLINDA SALA 07 VIP;7;6000024;17266;39708;OLINDA;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005637;CINESHOW TUBARÃO SALA 04;2;6000025;33770;33771;TUBARÃO;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5004997;CINESYSTEM AMERICAS 01;9;6000027;5348;28834;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005981;CINESYSTEM ANANINDEUA SALA 07;2;6000027;22546;38898;ANANINDEUA;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002133;CINESYSTEM BANGU 03;53;6000027;5348;13236;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001653;CINESYSTEM CINEMAS 4;34;6000027;5348;6691;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005390;CINESYSTEM ITABORAÍ - SALA 4;5;6000027;5348;31708;ITABORAÍ;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005575;CINESYSTEM PAULISTA SALA 05;8;6000027;22546;33152;PAULISTA;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006174;CINESYSTEM RIO ANIL SHOPPING - SALA 3;14;6000027;22546;41700;SÃO LUÍS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005009;CINESYSTEM S SULACAP 06;4;6000027;5348;28835;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003043;CINESYSTEM VIA BRASIL 2;2;6000027;5348;18721;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003044;CINESYSTEM VIA BRASIL 6;2;6000027;5348;18721;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005109;CINÉPOLIS CAMPINAS SHOPPING - SALA 10;12;6000024;17266;30090;CAMPINAS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005172;CINÉPOLIS CUIABÁ - SALA 8;8;6000024;17266;30122;CUIABÁ;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005089;CINÉPOLIS ITAQUERA SALA 06;13;6000024;17266;30012;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006471;CINÉPOLIS JARDIM PAMPLONA 5 - VIP;1;6000024;17266;44537;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003393;CINÉPOLIS NORTE SUL PLAZA 02;2;6000024;17266;20429;CAMPO GRANDE;MS;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005060;CINÉPOLIS PARQUE MAIA SALA 01;11;6000024;17266;29707;GUARULHOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005206;CINÉPOLIS RIO POTY SALA 10;9;6000024;17266;30352;TERESINA;PI;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005186;CINÉPOLIS SHOPPING GUARARAPES - SALA 9;2;6000024;17266;30155;JABOATÃO DOS GUARARAPES;PE;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005097;CINÉPOLIS SÃO GONÇALO SHOPPING - SALA 6;17;6000024;17266;30088;SÃO GONÇALO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5004382;CINÉPOLIS SÃO LUIS SALA 02 - VIP;9;6000024;17266;25195;SÃO LUÍS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000703;DOWTOWN 2;9;6000018;1843;899;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001943;ELDORADO 04;7;6000018;1843;11840;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5003464;ESPAÇO ITAU BOTAFOGO 6;1;6000029;1944;21325;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001135;ESPAÇO ITAU FREI CANECA 3;4;6000029;1944;6636;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006229;ESPAÇO ITAÚ DE CINEMA POMPÉÍA -SALA 06;6;6000029;1944;42213;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000314;EXTRA ANCHIETA 9;5;6000018;1843;2537;SÃO BERNARDO DO CAMPO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001188;GNC BLUMENAU 3;4;6000031;2203;2971;BLUMENAU;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002136;GNC CAMBORIÚ 6;10;6000031;2203;13237;BALNEÁRIO CAMBORIÚ;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005511;GNC NAÇÕES SALA 05;7;6000031;2203;32640;CRICIÚMA;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5004254;GOIABEIRAS 7;8;6000018;1843;24765;CUIABÁ;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5004241;GUARULHOS 9;27;6000018;1843;24764;GUARULHOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000212;IGUATEMI 3;15;6000037;1991;2425;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006152;IGUATEMI FLN 06;2;6000027;22546;41695;FLORIANÓPOLIS;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006153;IGUATEMI FLN 07;4;6000027;22546;41695;FLORIANÓPOLIS;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5006478;JUNDIAI SHOPPING 09 - VIP;7;6000024;17266;22674;JUNDIAÍ;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000121;KINOPLEX D. PEDRO 8;3;6000037;1991;2404;CAMPINAS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001957;KINOPLEX NOVA AMÉRICA SALA 01;13;6000037;1991;2426;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005562;KINOPLEX NOVA IGUAÇU SALA 01;2;6000037;1991;33119;NOVA IGUAÇU;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005565;KINOPLEX NOVA IGUAÇU SALA 04 PLATINUM;8;6000037;1991;33119;NOVA IGUAÇU;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5004876;KINOPLEX PRAIA DA COSTA SALA 05;1;6000037;1991;27854;VILA VELHA;ES;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005519;KINOPLEX RIO SUL - SALA PLATINUM 05;5;6000037;1991;2390;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5002177;KINOPLEX TIJUCA SALA 03;19;6000037;11751;13416;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5005020;KINOPLEX VIA PARQUE 6;4;6000037;1991;13454;RIO DE JANEIRO;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000593;MARKET PLACE 4;3;6000018;1843;908;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5000224;METRÔ SANTA CRUZ 1;10;6000018;1843;2524;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
01/03/2021;DEPOIS A LOUCA SOU EU;;B2000078000000;BRASIL;5001500;MOVIECOM CASTANHEIRA 4;13;6000100;2897;2896;BELÉM;PA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026000621;12/04/2021 17:43:31
