DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003443;CINE SHOW ANGRA DOS REIS - SALA 2;2;6000025;2973;20914;ANGRA DOS REIS;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003446;CINE SHOW BARRA DO PIRAÍ 02;2;6000025;2973;20984;BARRA DO PIRAÍ;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005877;CINE SHOW BEIRAMAR - SALA 03;4;6000025;37455;37456;FLORIANÓPOLIS;SC;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003453;CINE SHOW TERESÓPOLIS 2;7;6000025;2973;21219;TERESÓPOLIS;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001635;CINE TERESINA 2;5;;2140;6595;TERESINA;PI;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001103;CINE TOPÁZIO 4;1;6000057;2968;6742;INDAIATUBA;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001093;CINE VOLTA REDONDA 04;2;6000025;2973;6743;VOLTA REDONDA;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004105;CINEMAGIC VITORIA SALA 02;2;6000016;24231;24232;VITÓRIA;ES;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004225;CINEMARK RIOMAR RECIFE 5;11;6000018;1843;24763;RECIFE;PE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002082;CINEMARK VITÓRIA 03;7;6000018;1843;12975;VITÓRIA;ES;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005945;CINEPOLIS JP PORTO ALEGRE 03;1;6000024;17266;38323;PORTO ALEGRE;RS;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003016;CINESERCLA PÁTIO ITAGUAÍ SALA 01;2;6000106;13977;18367;ITAGUAÍ;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005976;CINESYSTEM ANANINDEUA SALA 02;1;6000027;22546;38898;ANANINDEUA;PA;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005009;CINESYSTEM S SULACAP 06;1;6000027;5348;28835;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003043;CINESYSTEM VIA BRASIL 2;1;6000027;5348;18721;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005108;CINÉPOLIS CAMPINAS SHOPPING - SALA 9;8;6000024;17266;30090;CAMPINAS;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005089;CINÉPOLIS ITAQUERA SALA 06;14;6000024;17266;30012;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005137;CINÉPOLIS MANAÍRA SHOPPING - SALA 8;12;6000024;17266;30097;JOÃO PESSOA;PB;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005065;CINÉPOLIS PARQUE MAIA SALA 06;5;6000024;17266;29707;GUARULHOS;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005206;CINÉPOLIS RIO POTY SALA 10;6;6000024;17266;30352;TERESINA;PI;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005178;CINÉPOLIS SHOPPING GUARARAPES - SALA 1;8;6000024;17266;30155;JABOATÃO DOS GUARARAPES;PE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004383;CINÉPOLIS SÃO LUIS SALA 05;7;6000024;17266;25195;SÃO LUÍS;MA;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004280;CM CINEMAS ARARUAMA 02;4;6000016;18328;18329;ARARUAMA;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006490;CM CINEMAS BACAXA 1;10;6000016;44751;44760;SAQUAREMA;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000713;DOWTOWN 12;3;6000018;1843;899;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003461;ESPAÇO ITAU BOTAFOGO 3;5;6000029;1944;21325;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000861;ESPAÇO ITAU CONTRY 3;7;6000029;1944;2738;PORTO ALEGRE;RS;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001133;ESPAÇO ITAU FREI CANECA 1;7;6000029;1944;6636;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003413;ESPAÇO ITAÚ DE CINEMA BRASILIA 03;4;6000029;1944;20590;BRASÍLIA;DF;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006232;ESPAÇO ITAÚ DE CINEMA POMPÉÍA -SALA 09;6;6000029;1944;42213;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004827;GRUPO CINE FERNANDÓPOLIS SALA 01;2;6000034;5642;27730;FERNANDÓPOLIS;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006536;GRUPOCINE AMARGOSA 01;4;6000034;44276;45301;AMARGOSA;BA;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006414;GRUPOCINE MARANGUAPE 01;4;6000034;44276;44288;MARANGUAPE;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006647;GRUPOCINE TUCURUI 01;2;6000034;44276;47310;TUCURUÍ;PA;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006427;GRUPOCINE VÁRZEA PAULISTA 03;1;6000034;44276;44291;VÁRZEA PAULISTA;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004243;GUARULHOS 11;13;6000018;1843;24764;GUARULHOS;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000214;IGUATEMI 5;8;6000037;1991;2425;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000619;IPIRANGA 03;2;6000018;1843;901;PORTO ALEGRE;RS;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000116;KINOPLEX D. PEDRO 3;2;6000037;1991;2404;CAMPINAS;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000207;KINOPLEX GRANDE RIO 4;4;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000058;KINOPLEX IGUAÇU TOP SALA 03;9;6000037;1991;2387;NOVA IGUAÇU;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001959;KINOPLEX NOVA AMÉRICA SALA 03;15;6000037;1991;2426;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005563;KINOPLEX NOVA IGUAÇU SALA 02 KINOEVOLUTION;12;6000037;1991;33119;NOVA IGUAÇU;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000171;KINOPLEX PARKSHOPPING 2;7;6000037;2364;2415;BRASÍLIA;DF;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000067;KINOPLEX RIO SUL - SALA PLATINUM 03;7;6000037;1991;2390;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002175;KINOPLEX TIJUCA SALA 02;9;6000037;11751;13416;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002890;KINOPLEX WEST SHOPPING RIO 03;2;6000037;1991;17366;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000225;METRÔ SANTA CRUZ 2;3;6000018;1843;2524;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001491;MOVIECOM MAXI 6;1;6000100;2912;2913;JUNDIAÍ;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000771;NEW YORK CITY CENTER - SALA 07;13;6000058;749;2620;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000165;NORTH SHOPPING 6;14;6000037;1991;2414;FORTALEZA;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000295;PIER 21 9;13;6000018;1843;2535;BRASÍLIA;DF;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000624;PLAZA 3;6;6000018;1843;902;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000156;PÁTIO BRASIL 4;9;6000037;1991;2412;BRASÍLIA;DF;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001224;RESERVA CULTURAL 2;2;6000092;2336;6665;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004600;SALA 3 RUBENS EWALD FILHO;2;;12439;26953;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003497;SALA CINEPOLIS JK VIP 08;4;6000024;17266;21667;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5006635;SALA GRUPOCINE PACAJUS 1;5;6000034;44276;47049;PACAJUS;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002848;SALA ITAPETININGA GUARUJÁ 02;4;6000034;5642;17179;GUARUJÁ;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5001930;SALA KINOPLEX LEBLON SALA 01;2;6000037;11751;11752;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000061;SALA KINOPLEX MADUREIRA 01;6;6000037;1991;2389;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004703;SALA RIOMAR 10 - TRADICIONAL;12;6000024;17266;27076;FORTALEZA;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004812;SHOPPING BOSQUE DOS IPÊS- SALA 06;12;6000058;749;27590;CAMPO GRANDE;MS;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000587;SHOPPING D 8;6;6000018;1843;907;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000317;SHOPPING IGUATEMI 3;7;6000018;1843;2538;CAMPINAS;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000789;SHOPPING JARDIM SUL - SALA 07;4;6000058;749;2621;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000252;SHOPPING JARDINS 4;13;6000018;1843;2530;ARACAJU;SE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000150;TERRAÇO 3;2;6000037;1991;2411;BRASÍLIA;DF;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002050;UCI - KINOPLEX NORTE SHOPPING - SALA 04;7;6000059;2612;12748;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002370;UCI - SHOPPING CASA FORTE - SALA 03;10;6000059;2612;14658;RECIFE;PE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000741;UCI - SHOPPING CENTER IGUATEMI FORTALEZA - SALA 10;6;6000059;2612;2616;FORTALEZA;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000727;UCI - SHOPPING CENTER TACARUNA - SALA 04;10;6000059;2612;2614;RECIFE;PE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5003763;UCI BRASIL - PARK CG - SALA 06;5;6000058;749;23929;RIO DE JANEIRO;RJ;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5005428;UCI BRASIL - SHOPPING BOSQUE GRÃO PARÁ SALA 03;10;6000058;749;32026;BELÉM;PA;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004816;UCI BRASIL SHOPPING PARANGABA SALA 04;23;6000058;749;27591;FORTALEZA;CE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5004523;UCI ILHA - SALA 06 SHOPPING;10;6000059;2612;26215;SÃO LUÍS;MA;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5000722;UCI RIBEIRO - SHOPPING CENTER RECIFE - SALA 09;9;6000059;2612;2613;RECIFE;PE;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;DENTE POR DENTE;;B2000440700000;BRASIL;5002362;UCI SANTANA - SALA 03;6;6000058;749;14653;SÃO PAULO;SP;VITRINE FILMES LTDA;11.620.976/0001-83;30046010000321;05/03/2021 14:55:25
01/02/2021;HONEST THIEF;LEGADO EXPLOSIVO;E2000416200000;ESTADOS UNIDOS;5005369;2118 CINEMARK CENTER SHOPPING JACAREPAGUÁ SALA 02;3;6000018;1843;31558;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807000521;22/03/2021 09:43:38
01/02/2021;HONEST THIEF;LEGADO EXPLOSIVO;E2000416200000;ESTADOS UNIDOS;5005375;2120 CINEMARK MOGI DAS CRUZES SALA 04;15;6000018;1843;31561;MOGI DAS CRUZES;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807000521;22/03/2021 09:43:38
01/02/2021;HONEST THIEF;LEGADO EXPLOSIVO;E2000416200000;ESTADOS UNIDOS;5000674;ABC PLAZA 6;8;6000018;1843;896;SANTO ANDRÉ;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807000521;22/03/2021 09:43:38
