DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005526;CIDADE LUZ I;2;;32725;32727;GUARABIRA;PB;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005505;CINE A BRAGANÇA PAULISTA SALA 2;5;6000008;3227;32481;BRAGANÇA PAULISTA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006204;CINE A ITAJUBA 01;4;6000008;15833;41725;ITAJUBÁ;MG;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006142;CINE A POUSO ALEGRE - SALA 2;2;6000008;15833;39367;POUSO ALEGRE;MG;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5000679;CINE ARICANDUVA 1;8;6000018;1843;897;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002566;CINE CATARATAS 3;12;;15565;15566;FOZ DO IGUAÇU;PR;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005543;CINE COLOMBO RESENDE SALA 01;2;6000008;15833;33011;RESENDE;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005176;CINE ESTAÇÃO NET RIO - SALA 4;8;6000030;592;5126;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004503;CINE GRACHER ESPAÇO HAVAN 3;19;6000032;5979;26111;BRUSQUE;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005999;CINE GRACHER INDAIAL - SALA 02;18;6000032;5979;39283;INDAIAL;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006114;CINE GRACHER SÃO BENTO 04;5;6000032;5979;41056;SÃO BENTO DO SUL;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5000488;CINE NITEROI 1;27;6000018;1843;2543;NITERÓI;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004926;CINE PIRACICABA SHOPPING VI;10;6000002;3136;2781;PIRACICABA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005385;CINE RITZ CATAGUASES - SALA 2;7;6000000;31641;31643;CATAGUASES;MG;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005910;CINE RITZ ITAÚNA SALA 02;4;6000000;12264;38005;ITAÚNA;MG;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005703;CINE RITZ PÁTIO DIVINÓPOLIS - SALA 3;14;6000000;34407;34408;DIVINÓPOLIS;MG;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004913;CINE SHOW AGULHAS NEGRAS SALA 02;4;6000025;2977;28018;RESENDE;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003446;CINE SHOW BARRA DO PIRAÍ 02;5;6000025;2973;20984;BARRA DO PIRAÍ;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005757;CINE SHOW BARRA MANSA SALA 02;7;6000025;2973;35083;BARRA MANSA;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005877;CINE SHOW BEIRAMAR - SALA 03;10;6000025;37455;37456;FLORIANÓPOLIS;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004714;CINE SOROCABA 01;3;6000021;16379;16380;SOROCABA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5001091;CINE VOLTA REDONDA 02;12;6000025;2973;6743;VOLTA REDONDA;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004189;CINEFLIX JK SHOPPING - SALA 6;2;6000014;24534;24535;BRASÍLIA;DF;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006495;CINEFLIX SANTOS 01;4;6000014;44837;44838;SANTOS;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005320;CINEFLIX SHOPPING PRAÇA NOVA ARAÇATUBA - SALA 05;19;6000014;25182;31153;ARAÇATUBA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;13;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004842;CINEMAIS GUARATINGUETÁ - SALA +4;11;6000017;2892;23843;GUARATINGUETÁ;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002683;CINEMAR SALA AZUL;2;;16226;16227;ITANHAÉM;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005728;CINEMARK BRAGANÇA GARDEN SHOPPING SALA 02;2;6000018;1843;34704;BRAGANÇA PAULISTA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002099;CINEMARK FLORIANÓPOLIS VI;7;6000018;1843;12977;FLORIANÓPOLIS;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005549;CINEMARK JUA GARDEN SALA 01;23;6000018;1843;33084;JUAZEIRO;BA;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005213;CINEMARK LAGES GARDEN SALA 03;6;6000018;1843;30567;LAGES;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006505;CINEMARK MOGI GUAÇU 01;6;6000018;1843;44889;MOGI GUAÇU;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002830;CINEMARK OSASCO 06;10;6000018;1843;16978;OSASCO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003421;CINEMARK SHOPPING RAPOSO TAVARES 03;10;6000018;1843;20591;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006291;CINEMARK SÃO GONÇALO 03;13;6000018;1843;42886;SÃO GONÇALO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005800;CINEMARK WEST PLAZA SALA 03;12;6000018;1843;36652;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003074;CINEPOLIS BLUMENAU 5;5;6000024;17266;19068;BLUMENAU;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005651;CINEPOLIS CARAPICUIBA 01;5;6000024;17266;33905;CARAPICUÍBA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005770;CINEPOLIS ITAQUA GARDEN - SALA 02;7;6000024;17266;35751;ITAQUAQUECETUBA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006502;CINEPOLIS TRES LAGOAS 02;16;6000024;17266;44843;TRÊS LAGOAS;MS;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005640;CINESHOW TUBARÃO SALA 01;2;6000025;33770;33771;TUBARÃO;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006101;CINESYSTEM AMÉRICAS 09;19;6000027;5348;28834;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005978;CINESYSTEM ANANINDEUA SALA 04;6;6000027;22546;38898;ANANINDEUA;PA;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002132;CINESYSTEM BANGU 06;8;6000027;5348;13236;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005391;CINESYSTEM ITABORAÍ - SALA 5;7;6000027;5348;31708;ITABORAÍ;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005746;CINESYSTEM MORUMBI TOWN SALA 07;4;6000027;22546;34941;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005009;CINESYSTEM S SULACAP 06;3;6000027;5348;28835;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003043;CINESYSTEM VIA BRASIL 2;4;6000027;5348;18721;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005111;CINÉPOLIS AMAPÁ GARDEN SHOPPING - SALA 2;6;6000024;17266;30091;MACAPÁ;AP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005109;CINÉPOLIS CAMPINAS SHOPPING - SALA 10;5;6000024;17266;30090;CAMPINAS;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005172;CINÉPOLIS CUIABÁ - SALA 8;2;6000024;17266;30122;CUIABÁ;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006094;CINÉPOLIS ESTAÇÃO CUIABÁ 02;5;6000024;17266;40917;CUIABÁ;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005091;CINÉPOLIS ITAQUERA SALA 08;17;6000024;17266;30012;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005128;CINÉPOLIS MARÍLIA SHOPPING - SALA 4;1;6000024;17266;30096;MARÍLIA;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003394;CINÉPOLIS NORTE SUL PLAZA 03;6;6000024;17266;20429;CAMPO GRANDE;MS;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005063;CINÉPOLIS PARQUE MAIA SALA 04;8;6000024;17266;29707;GUARULHOS;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005097;CINÉPOLIS SÃO GONÇALO SHOPPING - SALA 6;28;6000024;17266;30088;SÃO GONÇALO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002568;CIRCUITO 06;5;6000028;15568;15569;GUARULHOS;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006490;CM CINEMAS BACAXA 1;9;6000016;44751;44760;SAQUAREMA;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003583;CONTINENTE 05;12;6000024;17266;22648;SÃO JOSÉ;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5001950;ELDORADO 07;19;6000018;1843;11840;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003459;ESPAÇO ITAU BOTAFOGO 1;12;6000029;1944;21325;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5001136;ESPAÇO ITAU FREI CANECA 4;17;6000029;1944;6636;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005312;ESPAÇO ITAÚ DE CINEMA AUGUSTA - SALA 3;7;6000029;1944;31112;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5003417;ESPAÇO ITAÚ DE CINEMA BRASILIA 07;20;6000029;1944;20590;BRASÍLIA;DF;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5006230;ESPAÇO ITAÚ DE CINEMA POMPÉÍA -SALA 07;14;6000029;1944;42213;SÃO PAULO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002219;ESTAÇÃO NET GÁVEA 4;5;6000030;592;13608;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5000307;EXTRA ANCHIETA 2;13;6000018;1843;2537;SÃO BERNARDO DO CAMPO;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5001189;GNC BLUMENAU 4;19;6000031;2203;2971;BLUMENAU;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002139;GNC CAMBORIÚ 5;14;6000031;2203;13237;BALNEÁRIO CAMBORIÚ;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5002814;GNC GARTEN 04;4;6000031;2203;16870;JOINVILLE;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5000959;GNC MUELLER 3;12;6000031;2203;3052;JOINVILLE;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5005510;GNC NAÇÕES SALA 04;2;6000031;2203;32640;CRICIÚMA;SC;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5004240;GUARULHOS 8;20;6000018;1843;24764;GUARULHOS;SP;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
01/05/2021;ARIANO APRESENTA: O AUTO DA BOA MENTIRA;;B2000112600000;BRASIL;5000211;IGUATEMI 2;39;6000037;1991;2425;RIO DE JANEIRO;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807001121;30/06/2021 08:55:00
