DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5001141;ESPAÇO ITAU FREI CANECA 9;10;6000029;1944;6636;SÃO PAULO;SP;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5005311;ESPAÇO ITAÚ DE CINEMA AUGUSTA - SALA 2;18;6000029;1944;31112;SÃO PAULO;SP;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5006232;ESPAÇO ITAÚ DE CINEMA POMPÉÍA -SALA 09;2;6000029;1944;42213;SÃO PAULO;SP;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5002216;ESTAÇÃO NET GÁVEA 1;6;6000030;592;13608;RIO DE JANEIRO;RJ;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5001514;MOVIECOM PRAIA SHOPPING 3;2;6000100;2897;2894;NATAL;RN;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5001225;RESERVA CULTURAL 3;4;6000092;2336;6665;SÃO PAULO;SP;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5005663;RESERVA CULTURAL DE CINEMA - NITEROI - SALA 05;6;6000092;2336;33994;NITERÓI;RJ;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5004600;SALA 3 RUBENS EWALD FILHO;8;;12439;26953;SÃO PAULO;SP;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BE NATURAL: THE UNTOLD STORY OF ALICE GUY-BLACHÉ;ALICE GUY-BLACHÉ - A HISTÓRIA NÃO CONTADA DA PRIMEIRA CINEASTA DO MUNDO;E2000320600000;ESTADOS UNIDOS;5004430;SALA DRAGÃO DO MAR 02;5;;25385;25387;FORTALEZA;CE;ARTEPLEX DISTRIBUIDORA LTDA;31.694.954/0001-75;314098036000720;16/12/2020 12:20:13
01/11/2020;BLACK PANTHER;PANTERA NEGRA;E1700512400000;ESTADOS UNIDOS;5004181;SALA ITAPETININGA CONCÓRDIA 01;8;6000034;5642;24433;CONCÓRDIA;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757001120;12/12/2020 14:58:09
01/11/2020;BLACK PANTHER;PANTERA NEGRA;E1700512400000;ESTADOS UNIDOS;5002110;SALA ITAPETININGA VIDEIRA 01;2;6000034;5642;13106;VIDEIRA;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757001120;12/12/2020 14:58:09
01/11/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5002572;CIRCUITO 05;11;6000028;15568;15569;GUARULHOS;SP;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058002520;09/06/2021 11:10:38
01/11/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5001500;MOVIECOM CASTANHEIRA 4;5;6000100;2897;2896;BELÉM;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058002520;09/06/2021 11:10:38
01/11/2020;CABRITO;;B1900460400000;BRASIL;5005010;CINESYSTEM S SULACAP 07;2;6000027;5348;28835;RIO DE JANEIRO;RJ;ELO AUDIOVISUAL SERVIÇOS LTDA;07.700.630/0001-18;31006967001920;18/12/2020 18:10:04
01/11/2020;CABRITO;;B1900460400000;BRASIL;5001513;MOVIECOM PENHA 2;1;6000100;2914;2919;SÃO PAULO;SP;ELO AUDIOVISUAL SERVIÇOS LTDA;07.700.630/0001-18;31006967001920;18/12/2020 18:10:04
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005374;2120 CINEMARK MOGI DAS CRUZES SALA 03;15;6000018;1843;31561;MOGI DAS CRUZES;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5000671;ABC PLAZA 3;24;6000018;1843;896;SANTO ANDRÉ;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006381;ALFENAS SALA 3;6;6000008;15833;44017;ALFENAS;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006614;ALPHA CINE DRIVE-IN;8;;46063;46296;BARUERI;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5004199;ARARAS SALA 1;2;6000008;15833;24551;ARARAS;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005191;ATLÂNTICO;4;6000034;30170;30172;AQUIDAUANA;MS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5003451;CASTRO 2;2;6000023;12893;21049;CASTRO;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006060;CENTERPLEX BOULEVARD 02;5;6000006;40317;40318;VITÓRIA DA CONQUISTA;BA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005709;CENTERPLEX GRAND SHOPPING MESSEJANA SALA 04;6;6000006;16321;34486;FORTALEZA;CE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005928;CENTERPLEX GRANDE CIRCULAR 05;4;6000006;38234;38235;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5004859;CENTERPLEX LIMEIRA SALA 03;4;6000006;27814;27816;LIMEIRA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005617;CINE A ALTAMIRA SALA 01;2;6000008;28464;33426;ALTAMIRA;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005506;CINE A BRAGANÇA PAULISTA SALA 3;9;6000008;3227;32481;BRAGANÇA PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006204;CINE A ITAJUBA 01;20;6000008;15833;41725;ITAJUBÁ;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005287;CINE A MARABÁ SALA 01;3;6000008;28464;28466;MARABÁ;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006526;CINE A MINEIROS 01;11;6000008;15833;45032;MINEIROS;GO;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006143;CINE A POUSO ALEGRE - SALA 3;2;6000008;15833;39367;POUSO ALEGRE;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006299;CINE A RIO VERDE SALA 2;12;6000008;15833;43022;RIO VERDE;GO;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005656;CINE AVENIDA SALA 02;5;;17853;17854;LEME;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5002272;CINE BIG SHOPPING 02;4;6000106;13919;13923;CONTAGEM;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5000606;CINE BOURBON 2;28;6000018;1843;904;CAMPO GRANDE;MS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5003070;CINE CAMPINA GRANDE 2;4;6000106;5892;18991;CAMPINA GRANDE;PB;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5002565;CINE CATARATAS 2;28;;15565;15566;FOZ DO IGUAÇU;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005513;CINE CAVALIERI ORLANDI SALA 02;11;;15009;15010;SOCORRO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005545;CINE COLOMBO RESENDE SALA 03;7;6000008;15833;33011;RESENDE;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5003138;CINE CRUZEIRO;3;;19448;19449;CRUZEIRO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5003102;CINE DOURADA 1;5;;19238;19239;CABO DE SANTO AGOSTINHO;PE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;115;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5002120;CINE DUPLEX SALA 02;3;;6615;6584;AMPARO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006268;CINE ESTAÇÃO 03;6;;42658;42659;FRANCO DA ROCHA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005776;CINE GRACHER ARAPONGAS - SALA 02;4;6000032;5979;35875;ARAPONGAS;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5004503;CINE GRACHER ESPAÇO HAVAN 3;16;6000032;5979;26111;BRUSQUE;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005999;CINE GRACHER INDAIAL - SALA 02;5;6000032;5979;39283;INDAIAL;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006057;CINE GRACHER JOAÇABA SALA 02;24;6000032;5979;40234;JOAÇABA;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006494;CINE INTER SANTA INES 02;15;6000140;44834;44835;SANTA INÊS;MA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5001796;CINE ITAGUARI SALA 2;2;;5725;6588;SANTO ANTÔNIO DE JESUS;BA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005612;CINE ITAIM PAULISTA SALA 3;6;;33274;33275;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006436;CINE LASER ITABAIANA 1;28;6000104;44323;44324;ITABAIANA;SE;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006199;CINE LASER PASSO FUNDO 01;19;6000104;19465;41721;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006533;CINE LASER SANTAREM 1;6;6000104;44323;45275;SANTARÉM;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5003147;CINE LASER SORRISO 1;10;6000104;19465;19467;SORRISO;MT;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006301;CINE MARCOPOLO SALA 03;2;6000041;14251;32792;BENTO GONÇALVES;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006434;CINE PLAY PANORÂMICO 2;10;6000021;44321;44322;SOROCABA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5001713;CINE PLAYARTE ABC SALA 05;10;6000049;260;2853;SANTO ANDRÉ;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5001149;CINE PORTO;7;;2351;2352;UBATUBA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006019;CINE QUINZE SALA 03;4;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005036;CINE RITZ PIUMA;5;6000000;29417;29419;PIÚMA;ES;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5004913;CINE SHOW AGULHAS NEGRAS SALA 02;12;6000025;2977;28018;RESENDE;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5003443;CINE SHOW ANGRA DOS REIS - SALA 2;25;6000025;2973;20914;ANGRA DOS REIS;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5002732;CINE SOROCABA 04;1;6000021;16379;16380;SOROCABA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5006483;CINE SUL LENÇÓIS PAULISTA 02;4;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
01/11/2020;CATS AND DOGS 3: PAWS UNITE!;COMO CÃES E GATOS 3: PELUDOS UNIDOS;E2000379300000;ESTADOS UNIDOS;5005966;CINE SUL SALA 02;6;6000121;38751;38752;MEDIANEIRA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001820;12/12/2020 14:08:31
