DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002541;CINE COROA DO MEIO 01;103;6000018;1843;15415;ARACAJU;SE;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003138;CINE CRUZEIRO;6;;19448;19449;CRUZEIRO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002484;CINE EMBAIXADOR;162;;15085;15086;GRAMADO;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002328;CINE GACEMSS;10;;14347;14348;VOLTA REDONDA;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000140;CINE GOIÂNIA 3;28;6000037;1991;2408;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006109;CINE MAX FRANCISCO BELTRÃO 02;14;6000122;23316;41000;FRANCISCO BELTRÃO;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005750;CINE MAX PATO BRANCO SALA 2;11;6000122;34949;34950;PATO BRANCO;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000494;CINE NITEROI 7;265;6000018;1843;2543;NITERÓI;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002353;CINE PANAMBI SALA 01;19;;14635;14636;TOLEDO;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002581;CINE PARAÍSO 07;19;6000018;1843;15598;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002406;CINE ROSÂNGELA BELLUZZO;10;;12517;14795;BARIRI;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005879;CINE SHOW BEIRAMAR - SALA 05;52;6000025;37455;37456;FLORIANÓPOLIS;SC;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002168;CINE SHOW NOVA FRIBURGO 2;18;6000025;2973;13329;NOVA FRIBURGO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5004825;CINE SHOW TRÊS RIOS SALA 02;16;6000025;2973;24771;TRÊS RIOS;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5004773;CINE STAR SALA 02;7;;27464;27466;IMPERATRIZ;MA;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006345;CINE SÃO JOSÉ 01;50;;35523;43768;JEQUIÉ;BA;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002952;CINE TEATRO PEPERI;90;;17832;17833;SÃO MIGUEL DO OESTE;SC;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5001637;CINE TERESINA 6;17;;2140;6595;TERESINA;PI;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006108;CINE VOTUPORANGA;22;;40766;40997;VOTUPORANGA;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006265;CINEART BARBACENA 4;10;6000013;437;42601;BARBACENA;MG;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005822;CINEART CACOAL SHOPPING SALA 03;6;;19535;37071;CACOAL;RO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003775;CINEART PONTEIO 4;12;6000013;437;26528;BELO HORIZONTE;MG;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005406;CINEFLIX GRANJA VIANNA - SALA 2;4;6000014;31741;31743;COTIA;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002919;CINEMARK BRASILIA 02;124;6000018;1843;17609;BRASÍLIA;DF;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005229;CINEMARK CIDADE SÃO PAULO SALA 05;13;6000018;1843;30581;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006040;CINEMARK FLAMBOYANT SALA 02;101;6000018;1843;40181;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5004221;CINEMARK RIOMAR RECIFE 1;42;6000018;1843;24763;RECIFE;PE;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002081;CINEMARK VITÓRIA 05;81;6000018;1843;12975;VITÓRIA;ES;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006279;CINEMARK WALLIG 03;36;6000018;1843;42883;PORTO ALEGRE;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002159;CINEPLEX BATEL SALA 03;1;;12034;12036;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002161;CINEPLEX BATEL SALA 05;6;;12034;12036;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003077;CINEPOLIS BLUMENAU 7;18;6000024;17266;19068;BLUMENAU;SC;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002946;CINEPOLIS RIO 04;71;6000024;17266;17814;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005000;CINESYSTEM AMERICAS 04;25;6000027;5348;28834;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003599;CINESYSTEM IMPERIAL SHOPPING - SALA 3;20;6000027;17200;22693;IMPERATRIZ;MA;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005008;CINESYSTEM S SULACAP 05;14;6000027;5348;28835;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005111;CINÉPOLIS AMAPÁ GARDEN SHOPPING - SALA 2;22;6000024;17266;30091;MACAPÁ;AP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005950;CINÉPOLIS CENTER SHOPPING UBERLÂNDIA - SALA 10 VIP;49;6000024;17266;30098;UBERLÂNDIA;MG;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006471;CINÉPOLIS JARDIM PAMPLONA 5 - VIP;26;6000024;17266;44537;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006319;CINÉPOLIS JOCKEY PLAZA 3 - VIP;76;6000024;17266;43384;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005130;CINÉPOLIS MANAÍRA SHOPPING - SALA 1;96;6000024;17266;30097;JOÃO PESSOA;PB;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005155;CINÉPOLIS MILLENNIUM - SALA 7;29;6000024;17266;30116;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005069;CINÉPOLIS PARQUE MAIA SALA 10;54;6000024;17266;29707;GUARULHOS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006133;CINÉPOLIS RIO DESIGN BARRA - SALA 02 TRADICIONAL;10;6000024;17266;41410;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005197;CINÉPOLIS RIO POTY SALA 01-VIP;35;6000024;17266;30352;TERESINA;PI;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005861;CINÉPOLIS SANTA MARIA - SALA 4;12;6000024;17266;37222;SANTA MARIA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005187;CINÉPOLIS SHOPPING GUARARAPES - SALA 10;69;6000024;17266;30155;JABOATÃO DOS GUARARAPES;PE;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5004381;CINÉPOLIS SÃO LUIS SALA 04;85;6000024;17266;25195;SÃO LUÍS;MA;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003580;CONTINENTE 02;44;6000024;17266;22648;SÃO JOSÉ;SC;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000702;DOWTOWN 1;96;6000018;1843;899;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5001944;ELDORADO 06;204;6000018;1843;11840;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5001942;ELDORADO 09;23;6000018;1843;11840;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000863;ESPAÇO ITAU COUNTRY 5;51;6000029;1944;2738;PORTO ALEGRE;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000864;ESPAÇO ITAU COUNTRY 6;40;6000029;1944;2738;PORTO ALEGRE;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000912;ESPAÇO ITAU CURITIBA 3;17;6000029;1944;2888;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003416;ESPAÇO ITAÚ DE CINEMA BRASILIA 06;21;6000029;1944;20590;BRASÍLIA;DF;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006229;ESPAÇO ITAÚ DE CINEMA POMPÉÍA -SALA 06;175;6000029;1944;42213;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002136;GNC CAMBORIÚ 6;35;6000031;2203;13237;BALNEÁRIO CAMBORIÚ;SC;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002390;GNC IGUATEMI 1;48;6000031;2203;14730;PORTO ALEGRE;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5001184;GNC PRAIA DE BELAS 2;43;6000031;2203;2972;PORTO ALEGRE;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003152;IBICINEMAS - SALA 01;17;;19500;19501;MONTES CLAROS;MG;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006153;IGUATEMI FLN 07;29;6000027;22546;41695;FLORIANÓPOLIS;SC;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002782;ILHA PLAZA 02;9;6000027;5348;16645;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003632;IPORANGA 4 - SALA 3;19;6000051;22896;22897;SANTOS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5003633;IPORANGA 4 - SALA 4;51;6000051;22896;22897;SANTOS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006344;JARDIM ORIENTE 7 - VIP;83;6000024;17266;43717;SÃO JOSÉ DOS CAMPOS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006477;JUNDIAI SHOPPING 08 - VIP;69;6000024;17266;22674;JUNDIAÍ;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000123;KINOPLEX D. PEDRO 10 - PLATINUM;2;6000037;1991;2404;CAMPINAS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000122;KINOPLEX D. PEDRO 9 - PLATINUM;163;6000037;1991;2404;CAMPINAS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000070;KINOPLEX ITAIM 2;205;6000037;1994;2391;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005564;KINOPLEX NOVA IGUAÇU SALA 03 PLATINUM;43;6000037;1991;33119;NOVA IGUAÇU;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000170;KINOPLEX PARKSHOPPING 7;104;6000037;2364;2415;BRASÍLIA;DF;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006315;KINOPLEX PARQUE DA CIDADE 05;19;6000037;1991;43321;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5004873;KINOPLEX PRAIA DA COSTA SALA 02;27;6000037;1991;27854;VILA VELHA;ES;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005520;KINOPLEX RIO SUL - SALA PLATINUM 06;141;6000037;1991;2390;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002177;KINOPLEX TIJUCA SALA 03;80;6000037;11751;13416;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5005265;KINOPLEX UBERABA SALA 04 VIP;37;6000037;1991;30652;UBERABA;MG;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002198;KINOPLEX VIA PARQUE 2;29;6000037;1991;13454;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
01/03/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5002860;KINOPLEX VILA OLÍMPIA 03;41;6000037;1991;17204;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000520;08/04/2020 20:33:29
