MES_EXIBICAO,ANO_EXIBICAO,TITULO_ORIGINAL,PUBLICO,ANO_LANCAMENTO,rotten_tomatoes,yt_views,yt_likes,yt_sentiment,ORCAMENTO_USD,CLASS_10,CLASS_12,CLASS_12 Anos,CLASS_14,CLASS_16,CLASS_18,CLASS_L,CLASS_Nao Encontrado,CLASS_Sem Classificacao,CLASS_e 16,CINEMA_CINECARIOCA MÉIER,CINEMA_KINOPLEX AMAZONAS,CINEMA_KINOPLEX AVENIDA,CINEMA_KINOPLEX BOULEVARD,CINEMA_KINOPLEX DOM PEDRO,CINEMA_KINOPLEX FASHION MALL,CINEMA_KINOPLEX GOLDEN,CINEMA_KINOPLEX GRANDE RIO,CINEMA_KINOPLEX ITAIM,CINEMA_KINOPLEX LEBLON,CINEMA_KINOPLEX LEBLON GLOBOPLAY,CINEMA_KINOPLEX MACEIÓ,CINEMA_KINOPLEX MADUREIRA,CINEMA_KINOPLEX NOVA AMÉRICA,CINEMA_KINOPLEX NOVA IGUAÇU,CINEMA_KINOPLEX ODEON,CINEMA_KINOPLEX OSASCO,CINEMA_KINOPLEX PARKSHOPPING,CINEMA_KINOPLEX PARQUE DA CIDADE,CINEMA_KINOPLEX PRAIA DA COSTA,CINEMA_KINOPLEX RIO SUL,CINEMA_KINOPLEX TIJUCA,CINEMA_KINOPLEX TOP SHOPPING,CINEMA_KINOPLEX UBERABA,CINEMA_KINOPLEX VIA PARQUE,CINEMA_KINOPLEX VILA OLIMPIA,CINEMA_KINOPLEX VILA OLÍMPIA,CINEMA_KINOPLEX WEST SHOPPING,GENERO_Animação,GENERO_Aventura,GENERO_Ação,GENERO_Cinema TV,GENERO_Comédia,GENERO_Crime,GENERO_Desconhecido,GENERO_Documentário,GENERO_Drama,GENERO_Família,GENERO_Fantasia,GENERO_Faroeste,GENERO_Ficção científica,GENERO_Guerra,GENERO_História,GENERO_Mistério,GENERO_Música,GENERO_Nao Encontrado,GENERO_Romance,GENERO_Terror,GENERO_Thriller
2,2020,FROZEN II,362,2019.0,77.0,103272185.0,945368.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,GRETEL & HANSEL (2020),693,2020.0,0.0,30530514.0,52933.0,3.0,5000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,2020,JOJO RABBIT,2118,2019.0,81.0,631788.0,12552.0,2.8,14000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,2020,JUMANJI: NEXT LEVEL,1236,2019.0,0.0,47733967.0,335982.0,3.2,125000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2020,MINHA MÃE É UMA PEÇA 3,1423,2019.0,0.0,5326969.0,169302.0,3.4,2000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,PARASITE,2498,1982.0,99.0,18930605.0,55313.0,3.4,11363000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2020,SONIC THE HEDGEHOG,5285,2024.0,64.0,58712102.0,1153899.0,2.2,122000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2020,SPIES IN DISGUISE,1993,2019.0,0.0,8488528.0,40399.0,0.0,100000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,THE INVISIBLE MAN,765,2020.0,0.0,14153089.0,64683.0,2.6,7000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,2020,1917,8495,2019.0,88.0,29816893.0,217272.0,3.4,100000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2,2020,BAD BOYS FOR LIFE,2438,2020.0,76.0,18623535.0,145841.0,2.4,90000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN),5348,2020.0,79.0,31549975.0,344779.0,2.2,75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,CALL OF THE WILD,831,2020.0,0.0,13375776.0,113564.0,3.4,109000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,DARK WATERS,201,2019.0,89.0,8876887.0,25592.0,2.4,20000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,DOLITTLE,2007,2020.0,15.0,762269.0,36050.0,3.2,175000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,FROZEN II,873,2019.0,77.0,103272185.0,945368.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,GRETEL & HANSEL (2020),993,2020.0,0.0,30530514.0,52933.0,3.0,5000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,2020,JOJO RABBIT,5706,2019.0,81.0,631788.0,12552.0,2.8,14000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,2020,JUMANJI: NEXT LEVEL,1427,2019.0,0.0,47733967.0,335982.0,3.2,125000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2020,JUST MERCY,1737,2019.0,85.0,12106290.0,57144.0,5.0,25000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,2020,LITTLE WOMEN,1340,2019.0,95.0,20143958.0,195457.0,4.6,40000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2020,MINHA MÃE É UMA PEÇA 3,4290,2019.0,0.0,5326969.0,169302.0,3.4,2000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,PARASITE,7421,1982.0,99.0,18930605.0,55313.0,3.4,11363000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2020,SONIC THE HEDGEHOG,7595,2024.0,64.0,58712102.0,1153899.0,2.2,122000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2020,SPIES IN DISGUISE,992,2019.0,0.0,8488528.0,40399.0,0.0,100000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,THE INVISIBLE MAN,1204,2020.0,0.0,14153089.0,64683.0,2.6,7000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,2020,BAD BOYS FOR LIFE,7489,2020.0,76.0,18623535.0,145841.0,2.4,90000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN),4940,2020.0,79.0,31549975.0,344779.0,2.2,75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,DOLITTLE,1275,2020.0,15.0,762269.0,36050.0,3.2,175000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,FROZEN II,2680,2019.0,77.0,103272185.0,945368.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,GRETEL & HANSEL (2020),1557,2020.0,0.0,30530514.0,52933.0,3.0,5000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,2020,JUMANJI: NEXT LEVEL,3543,2019.0,0.0,47733967.0,335982.0,3.2,125000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2020,MINHA MÃE É UMA PEÇA 3,9178,2019.0,0.0,5326969.0,169302.0,3.4,2000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,SONIC THE HEDGEHOG,7391,2024.0,64.0,58712102.0,1153899.0,2.2,122000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2020,SPIES IN DISGUISE,51,2019.0,0.0,8488528.0,40399.0,0.0,100000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,THE GRUDGE,621,2019.0,41.0,18773361.0,164550.0,2.8,10000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2020,THE INVISIBLE MAN,540,2020.0,0.0,14153089.0,64683.0,2.6,7000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,2020,1917,873,2019.0,88.0,29816893.0,217272.0,3.4,100000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2,2020,BAD BOYS FOR LIFE,1648,2020.0,76.0,18623535.0,145841.0,2.4,90000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN),1649,2020.0,79.0,31549975.0,344779.0,2.2,75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,CALL OF THE WILD,185,2020.0,0.0,13375776.0,113564.0,3.4,109000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,COUNTDOWN,166,2019.0,26.0,7003712.0,40150.0,1.6,6500000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,2020,DARK WATERS,50,2019.0,89.0,8876887.0,25592.0,2.4,20000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,DOLITTLE,551,2020.0,15.0,762269.0,36050.0,3.2,175000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,FROZEN II,372,2019.0,77.0,103272185.0,945368.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,GRETEL & HANSEL (2020),470,2020.0,0.0,30530514.0,52933.0,3.0,5000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,2020,JOJO RABBIT,298,2019.0,81.0,631788.0,12552.0,2.8,14000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,2020,JUMANJI: NEXT LEVEL,607,2019.0,0.0,47733967.0,335982.0,3.2,125000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2020,LITTLE WOMEN,53,2019.0,95.0,20143958.0,195457.0,4.6,40000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2020,MINHA MÃE É UMA PEÇA 3,628,2019.0,0.0,5326969.0,169302.0,3.4,2000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,PARASITE,1298,1982.0,99.0,18930605.0,55313.0,3.4,11363000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2020,SONIC THE HEDGEHOG,2552,2024.0,64.0,58712102.0,1153899.0,2.2,122000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2020,SPIES IN DISGUISE,83,2019.0,0.0,8488528.0,40399.0,0.0,100000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,THE GRUDGE,213,2019.0,41.0,18773361.0,164550.0,2.8,10000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2020,THE INVISIBLE MAN,201,2020.0,0.0,14153089.0,64683.0,2.6,7000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,2020,1917,1744,2019.0,88.0,29816893.0,217272.0,3.4,100000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2,2020,BAD BOYS FOR LIFE,2667,2020.0,76.0,18623535.0,145841.0,2.4,90000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN),1894,2020.0,79.0,31549975.0,344779.0,2.2,75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,BOMBSHELL,96,2019.0,67.0,16677254.0,22121.0,2.4,32000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,CALL OF THE WILD,886,2020.0,0.0,13375776.0,113564.0,3.4,109000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,DOLITTLE,2096,2020.0,15.0,762269.0,36050.0,3.2,175000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,FROZEN II,1192,2019.0,77.0,103272185.0,945368.0,0.0,150000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2020,JOJO RABBIT,818,2019.0,81.0,631788.0,12552.0,2.8,14000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2,2020,JUMANJI: NEXT LEVEL,1518,2019.0,0.0,47733967.0,335982.0,3.2,125000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2020,JUST MERCY,242,2019.0,85.0,12106290.0,57144.0,5.0,25000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,2020,LITTLE WOMEN,656,2019.0,95.0,20143958.0,195457.0,4.6,40000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2020,MINHA MÃE É UMA PEÇA 3,2327,2019.0,0.0,5326969.0,169302.0,3.4,2000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,PARASITE,1629,1982.0,99.0,18930605.0,55313.0,3.4,11363000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2020,SONIC THE HEDGEHOG,6598,2024.0,64.0,58712102.0,1153899.0,2.2,122000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2020,SPIES IN DISGUISE,1260,2019.0,0.0,8488528.0,40399.0,0.0,100000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2020,STAR WARS: THE RISE OF SKYWALKER,36,2019.0,0.0,52124321.0,681505.0,3.8,489900000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2020,THE INVISIBLE MAN,454,2020.0,0.0,14153089.0,64683.0,2.6,7000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2,2020,1917,3964,2019.0,88.0,29816893.0,217272.0,3.4,100000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2,2020,BAD BOYS FOR LIFE,559,2020.0,76.0,18623535.0,145841.0,2.4,90000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2020,BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN),1559,2020.0,79.0,31549975.0,344779.0,2.2,75000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2020,BOMBSHELL,42,2019.0,67.0,16677254.0,22121.0,2.4,32000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
